,Name,ID,Position,Link,Start Year,End Year
11279,Darnell McDonald,1867,OF,statss.aspx?playerid=1867&position=OF,2004,2013
11289,Donzell McDonald,615,OF,statss.aspx?playerid=615&position=OF,2001,2002
11290,John McDonald,395,SS,statss.aspx?playerid=395&position=SS,1999,2014
11298,Marshall McDougall,2128,3B,statss.aspx?playerid=2128&position=3B,2005,2005
11310,Joe McEwing,887,2B/OF,statss.aspx?playerid=887&position=2B/OF,1998,2006
11346,Casey McGehee,6086,3B,statss.aspx?playerid=6086&position=3B,2008,2016
11383,Fred McGriff,293,1B,statss.aspx?playerid=293&position=1B,1986,2004
11387,Chris McGuiness,9423,1B,statss.aspx?playerid=9423&position=1B,2013,2013
11390,Ryan McGuire,155,1B/OF,statss.aspx?playerid=155&position=1B/OF,1997,2002
11419,Cody McKay,1615,C/3B,statss.aspx?playerid=1615&position=C/3B,2002,2004
11428,Walt McKeel,1545,C,statss.aspx?playerid=1545&position=C,1996,2002
11435,Michael McKenry,9628,C,statss.aspx?playerid=9628&position=C,2010,2016
11471,Mark McLemore,1088,2B,statss.aspx?playerid=1088&position=2B,1986,2004
11475,Nate McLouth,3190,OF,statss.aspx?playerid=3190&position=OF,2005,2014
11496,Billy McMillon,834,OF,statss.aspx?playerid=834&position=OF,1996,2004
11530,Dallas McPherson,2194,3B,statss.aspx?playerid=2194&position=3B,2004,2011
11574,Tommy Medica,11147,1B,statss.aspx?playerid=11147&position=1B,2013,2014
11604,Francisco Mejia,16403,C/DH,statss.aspx?playerid=16403&position=C/DH,2017,2018
11606,Alex Mejia,13877,2B/3B/SS,statss.aspx?playerid=13877&position=2B/3B/SS,2017,2017
11618,Adam Melhuse,294,C,statss.aspx?playerid=294&position=C,2000,2008
11619,Kevin Melillo,8278,PH/PR,statss.aspx?playerid=8278&position=PH/PR,2007,2007
11632,Mitch Meluskey,478,C,statss.aspx?playerid=478&position=C,1998,2003
11635,Kevin Mench,1261,OF,statss.aspx?playerid=1261&position=OF,2002,2010
11636,Donaldo Mendez,1047,SS,statss.aspx?playerid=1047&position=SS,2001,2003
11640,Carlos Mendez,1716,1B/DH,statss.aspx?playerid=1716&position=1B/DH,2003,2003
11647,Frank Menechino,931,2B,statss.aspx?playerid=931&position=2B,1999,2005
11660,Orlando Merced,1393,1B/OF,statss.aspx?playerid=1393&position=1B/OF,1990,2003
11677,Lou Merloni,201,2B/3B,statss.aspx?playerid=201&position=2B/3B,1998,2006
11694,Melky Mesa,447,OF,statss.aspx?playerid=447&position=OF,2012,2013
11705,Travis Metcalf,7364,3B,statss.aspx?playerid=7364&position=3B,2007,2008
11722,Drew Meyer,4738,2B,statss.aspx?playerid=4738&position=2B,2006,2006
11740,Chad Meyers,1787,2B/OF,statss.aspx?playerid=1787&position=2B/OF,1999,2003
11745,Jason Michaels,1399,OF,statss.aspx?playerid=1399&position=OF,2001,2011
11755,Will Middlebrooks,7002,3B,statss.aspx?playerid=7002&position=3B,2012,2017
11762,Doug Mientkiewicz,741,1B,statss.aspx?playerid=741&position=1B,1998,2009
11777,Aaron Miles,1844,2B,statss.aspx?playerid=1844&position=2B,2003,2011
11787,Kevin Millar,529,1B/OF,statss.aspx?playerid=529&position=1B/OF,1998,2009
11789,Lastings Milledge,6441,OF,statss.aspx?playerid=6441&position=OF,2006,2011
11839,Damian Miller,65,C,statss.aspx?playerid=65&position=C,1997,2007
11840,Mike Miller,13891,2B,statss.aspx?playerid=13891&position=2B,2016,2016
11841,Jai Miller,5715,OF,statss.aspx?playerid=5715&position=OF,2008,2011
11842,Corky Miller,342,C,statss.aspx?playerid=342&position=C,2001,2013
11930,Damon Minor,1411,1B,statss.aspx?playerid=1411&position=1B,2000,2004
11938,Doug Mirabelli,202,C,statss.aspx?playerid=202&position=C,1996,2007
11941,Juan Miranda,7783,1B,statss.aspx?playerid=7783&position=1B,2008,2011
11965,Russ Mitchell,5848,1B/3B,statss.aspx?playerid=5848&position=1B/3B,2010,2011
11980,Chad Moeller,66,C,statss.aspx?playerid=66&position=C,2000,2010
11995,Dustan Mohr,744,OF,statss.aspx?playerid=744&position=OF,2001,2007
12000,Bengie Molina,24,C,statss.aspx?playerid=24&position=C,1998,2010
12001,Jose Molina,25,C,statss.aspx?playerid=25&position=C,1999,2014
12003,Gustavo Molina,2861,C,statss.aspx?playerid=2861&position=C,2007,2011
12005,Izzy Molina,156,C,statss.aspx?playerid=156&position=C,1996,2002
12022,Carlos Moncrief,7511,OF,statss.aspx?playerid=7511&position=OF,2017,2017
12024,Raul Mondesi,1314,OF,statss.aspx?playerid=1314&position=OF,1993,2005
12026,Johnny Monell,2783,C,statss.aspx?playerid=2783&position=C,2013,2015
12034,Craig Monroe,1464,OF,statss.aspx?playerid=1464&position=OF,2001,2009
12038,Lou Montanez,2923,OF,statss.aspx?playerid=2923&position=OF,2008,2011
12047,Miguel Montero,3364,C,statss.aspx?playerid=3364&position=C,2006,2018
12048,Jesus Montero,5514,C/DH,statss.aspx?playerid=5514&position=C/DH,2011,2015
12061,Luke Montz,6601,C/DH,statss.aspx?playerid=6601&position=C/DH,2008,2013
12071,Scott Moore,4390,1B/3B,statss.aspx?playerid=4390&position=1B/3B,2006,2012
12072,Tyler Moore,7244,1B/OF,statss.aspx?playerid=7244&position=1B/OF,2012,2017
12074,Jeremy Moore,7307,OF,statss.aspx?playerid=7307&position=OF,2011,2011
12127,Melvin Mora,157,3B,statss.aspx?playerid=157&position=3B,1999,2011
12130,Jose Morales,3726,C,statss.aspx?playerid=3726&position=C,2007,2011
12151,Jose Morban,1682,2B/SS/DH,statss.aspx?playerid=1682&position=2B/SS/DH,2003,2003
12152,Mike Mordecai,1385,2B/3B,statss.aspx?playerid=1385&position=2B/3B,1994,2005
12158,Brent Morel,6402,3B,statss.aspx?playerid=6402&position=3B,2010,2015
12177,Nyjer Morgan,4885,OF,statss.aspx?playerid=4885&position=OF,2007,2014
12198,Mike Moriarty,158,2B/SS,statss.aspx?playerid=158&position=2B/SS,2002,2002
12206,Justin Morneau,1737,1B,statss.aspx?playerid=1737&position=1B,2003,2016
12227,Warren Morris,1424,2B,statss.aspx?playerid=1424&position=2B,1999,2003
12250,Michael Morse,3035,1B/OF,statss.aspx?playerid=3035&position=1B/OF,2005,2017
12254,Colt Morton,6222,C,statss.aspx?playerid=6222&position=C,2007,2008
12278,Julio Mosquera,8218,C,statss.aspx?playerid=8218&position=C,1996,2005
12285,Brandon Moss,4467,1B/OF,statss.aspx?playerid=4467&position=1B/OF,2007,2017
12298,Chad Mottola,1315,OF,statss.aspx?playerid=1315&position=OF,1996,2006
12312,Steven Moya,11854,OF,statss.aspx?playerid=11854&position=OF,2014,2016
12320,Bill Mueller,295,3B,statss.aspx?playerid=295&position=3B,1996,2006
12379,Daniel Muno,12214,3B,statss.aspx?playerid=12214&position=3B,2015,2015
12392,Eric Munson,481,3B,statss.aspx?playerid=481&position=3B,2000,2009
12404,Tommy Murphy,3105,OF,statss.aspx?playerid=3105&position=OF,2006,2007
12405,Donnie Murphy,4704,2B/3B/SS,statss.aspx?playerid=4704&position=2B/3B/SS,2004,2014
12408,David Murphy,6035,OF,statss.aspx?playerid=6035&position=OF,2006,2015
12460,Calvin Murray,1262,OF,statss.aspx?playerid=1262&position=OF,1999,2004
12474,Matt Murton,6307,OF,statss.aspx?playerid=6307&position=OF,2005,2009
12508,Greg Myers,933,C,statss.aspx?playerid=933&position=C,1987,2005
12513,Brian Myrow,3702,1B,statss.aspx?playerid=3702&position=1B,2005,2008
12516,Xavier Nady,1658,OF,statss.aspx?playerid=1658&position=OF,2000,2014
12530,Norihiro Nakamura,8786,3B,statss.aspx?playerid=8786&position=3B,2005,2005
12539,Mike Napoli,3057,C/1B,statss.aspx?playerid=3057&position=C/1B,2006,2017
12562,Daniel Nava,5450,OF,statss.aspx?playerid=5450&position=OF,2010,2017
12563,Oswaldo Navarro,3868,SS,statss.aspx?playerid=3868&position=SS,2006,2010
12564,Yamaico Navarro,5665,3B/SS,statss.aspx?playerid=5665&position=3B/SS,2010,2013
12568,Dioner Navarro,3179,C,statss.aspx?playerid=3179&position=C,2004,2016
12569,Reynaldo Navarro,6008,2B,statss.aspx?playerid=6008&position=2B,2015,2015
12580,Thomas Neal,9461,OF,statss.aspx?playerid=9461&position=OF,2012,2013
12604,John Nelson,3640,1B/SS,statss.aspx?playerid=3640&position=1B/SS,2006,2006
12626,Bry Nelson,203,2B/OF,statss.aspx?playerid=203&position=2B/OF,2005,2002
12627,Brad Nelson,3821,1B/OF,statss.aspx?playerid=3821&position=1B/OF,2008,2009
12628,Chris Nelson,8175,3B,statss.aspx?playerid=8175&position=3B,2010,2014
12649,Phil Nevin,1049,1B/3B,statss.aspx?playerid=1049&position=1B/3B,1995,2006
12657,David Newhan,2009,OF,statss.aspx?playerid=2009&position=OF,1999,2008
12682,Brett Nicholas,11192,C,statss.aspx?playerid=11192&position=C,2016,2017
12703,Mike Nickeas,7419,C,statss.aspx?playerid=7419&position=C,2010,2013
12716,Lance Niekro,1832,1B,statss.aspx?playerid=1832&position=1B,2003,2007
12730,Adrian Nieto,10294,C,statss.aspx?playerid=10294&position=C,2014,2014
12732,Kirk Nieuwenhuis,6400,OF,statss.aspx?playerid=6400&position=OF,2012,2017
12734,Wil Nieves,1556,C,statss.aspx?playerid=1556&position=C,2002,2015
12735,Jose Nieves,26,SS,statss.aspx?playerid=26&position=SS,1998,2002
12749,Tsuyoshi Nishioka,11531,SS,statss.aspx?playerid=11531&position=SS,2011,2012
12752,Ramon Nivar,1781,OF,statss.aspx?playerid=1781&position=OF,2003,2005
12754,Jayson Nix,3790,2B/3B,statss.aspx?playerid=3790&position=2B/3B,2008,2014
12755,Laynce Nix,1766,OF,statss.aspx?playerid=1766&position=OF,2003,2013
