,Name,ID,Position,Link,Start Year,End Year
0,David Aardsma,1902,P,statss.aspx?playerid=1902&position=P,2004,2015
4,Fernando Abad,4994,P,statss.aspx?playerid=4994&position=P,2010,2017
10,Paul Abbott,1061,P,statss.aspx?playerid=1061&position=P,1990,2004
34,Winston Abreu,582,P,statss.aspx?playerid=582&position=P,2006,2009
36,Juan Abreu,6306,P,statss.aspx?playerid=6306&position=P,2011,2011
40,Jeremy Accardo,6428,P,statss.aspx?playerid=6428&position=P,2005,2012
41,Jose Acevedo,307,P,statss.aspx?playerid=307&position=P,2001,2005
42,Juan Acevedo,458,P,statss.aspx?playerid=458&position=P,1995,2003
43,Alfredo Aceves,5164,P,statss.aspx?playerid=5164&position=P,2008,2014
44,A.J. Achter,11387,P,statss.aspx?playerid=11387&position=P,2014,2016
49,Manny Acosta,8725,P,statss.aspx?playerid=8725&position=P,2007,2012
87,Mike Adams,1937,P,statss.aspx?playerid=1937&position=P,2004,2014
90,Terry Adams,946,P,statss.aspx?playerid=946&position=P,1995,2005
95,Austin Adams,7411,P,statss.aspx?playerid=7411&position=P,2014,2016
99,Nate Adcock,3282,P,statss.aspx?playerid=3282&position=P,2011,2015
104,Nick Adenhart,6879,P,statss.aspx?playerid=6879&position=P,2008,2009
106,Jon Adkins,1799,P,statss.aspx?playerid=1799&position=P,2003,2008
113,Tim Adleman,10968,P,statss.aspx?playerid=10968&position=P,2016,2017
117,Jeremy Affeldt,583,P,statss.aspx?playerid=583&position=P,2002,2015
135,Kurt Ainsworth,1431,P,statss.aspx?playerid=1431&position=P,2001,2004
144,Jonathan Albaladejo,3521,P,statss.aspx?playerid=3521&position=P,2007,2012
147,Andrew Albers,7853,P,statss.aspx?playerid=7853&position=P,2013,2017
157,Al Alburquerque,6324,P,statss.aspx?playerid=6324&position=P,2011,2017
163,Raul Alcantara,12790,P,statss.aspx?playerid=12790&position=P,2016,2017
188,Antonio Alfonseca,260,P,statss.aspx?playerid=260&position=P,1997,2007
242,Armando Almanza,507,P,statss.aspx?playerid=507&position=P,1999,2005
243,Carlos Almanzar,308,P,statss.aspx?playerid=308&position=P,1997,2005
250,Hector Almonte,1729,P,statss.aspx?playerid=1729&position=P,1999,2003
252,Edwin Almonte,1764,P,statss.aspx?playerid=1764&position=P,2003,2003
288,Victor Alvarez,1559,P,statss.aspx?playerid=1559&position=P,2002,2003
289,Henderson Alvarez,5669,P,statss.aspx?playerid=5669&position=P,2011,2017
291,R.J. Alvarez,13401,P,statss.aspx?playerid=13401&position=P,2014,2015
292,Abe Alvarez,6259,P,statss.aspx?playerid=6259&position=P,2004,2006
293,Juan Alvarez,1432,P,statss.aspx?playerid=1432&position=P,1999,2003
294,Dario Alvarez,14239,P,statss.aspx?playerid=14239&position=P,2014,2017
295,Wilson Alvarez,1193,P,statss.aspx?playerid=1193&position=P,1989,2005
309,Hector Ambriz,559,P,statss.aspx?playerid=559&position=P,2010,2014
312,Steven Ames,9615,P,statss.aspx?playerid=9615&position=P,2013,2013
344,Brian Anderson,44,P,statss.aspx?playerid=44&position=P,1993,2005
362,Jason Anderson,1661,P,statss.aspx?playerid=1661&position=P,2003,2005
367,Matt Anderson,459,P,statss.aspx?playerid=459&position=P,1998,2005
368,Jimmy Anderson,977,P,statss.aspx?playerid=977&position=P,1999,2004
370,Cody Anderson,12799,P,statss.aspx?playerid=12799&position=P,2015,2016
372,Steve Andrade,7018,P,statss.aspx?playerid=7018&position=P,2006,2006
409,Dustin Antolin,7119,P,statss.aspx?playerid=7119&position=P,2016,2016
418,Kevin Appier,3,P,statss.aspx?playerid=3&position=P,1989,2004
424,Jayson Aquino,13150,P,statss.aspx?playerid=13150&position=P,2016,2017
425,Greg Aquino,1899,P,statss.aspx?playerid=1899&position=P,2004,2009
430,Elvis Araujo,12854,P,statss.aspx?playerid=12854&position=P,2015,2016
449,Alberto Arias,3087,P,statss.aspx?playerid=3087&position=P,2007,2009
459,Tony Armas Jr.,761,P,statss.aspx?playerid=761&position=P,1999,2008
464,Shawn Armstrong,12857,P,statss.aspx?playerid=12857&position=P,2015,2017
480,Jonathan Aro,14699,P,statss.aspx?playerid=14699&position=P,2015,2016
482,Jose Arredondo,4722,P,statss.aspx?playerid=4722&position=P,2008,2012
485,Rolando Arrojo,174,P,statss.aspx?playerid=174&position=P,1998,2002
490,Bronson Arroyo,978,P,statss.aspx?playerid=978&position=P,2000,2017
497,Jose Ascanio,3951,P,statss.aspx?playerid=3951&position=P,2007,2011
499,Jairo Asencio,3332,P,statss.aspx?playerid=3332&position=P,2009,2013
500,Miguel Asencio,586,P,statss.aspx?playerid=586&position=P,2002,2006
503,Andy Ashby,637,P,statss.aspx?playerid=637&position=P,1991,2004
514,Pedro Astacio,862,P,statss.aspx?playerid=862&position=P,1992,2006
515,Ezequiel Astacio,2169,P,statss.aspx?playerid=2169&position=P,2005,2006
516,Barrett Astin,14812,P,statss.aspx?playerid=14812&position=P,2017,2017
520,Scott Atchison,2642,P,statss.aspx?playerid=2642&position=P,2004,2015
524,Luis Atilano,3802,P,statss.aspx?playerid=3802&position=P,2010,2010
527,Mitch Atkins,8369,P,statss.aspx?playerid=8369&position=P,2009,2011
542,Bryan Augenstein,936,P,statss.aspx?playerid=936&position=P,2009,2011
549,Phillippe Aumont,5362,P,statss.aspx?playerid=5362&position=P,2012,2015
555,Jeff Austin,587,P,statss.aspx?playerid=587&position=P,2001,2003
567,Steve Avery,1706,P,statss.aspx?playerid=1706&position=P,1990,2003
574,Dylan Axelrod,9303,P,statss.aspx?playerid=9303&position=P,2011,2015
576,Luis Ayala,1650,P,statss.aspx?playerid=1650&position=P,2003,2013
579,Manny Aybar,1107,P,statss.aspx?playerid=1107&position=P,1997,2005
596,Brandon Backe,1529,P,statss.aspx?playerid=1529&position=P,2002,2009
600,Mike Bacsik,863,P,statss.aspx?playerid=863&position=P,2001,2007
603,Burke Badenhop,9736,P,statss.aspx?playerid=9736&position=P,2008,2015
609,Cha Seung Baek,8214,P,statss.aspx?playerid=8214&position=P,2004,2008
613,Danys Baez,367,P,statss.aspx?playerid=367&position=P,2001,2011
627,Cory Bailey,588,P,statss.aspx?playerid=588&position=P,1993,2002
628,Andrew Bailey,1368,P,statss.aspx?playerid=1368&position=P,2009,2017
653,Jeff Bajenaru,2920,P,statss.aspx?playerid=2920&position=P,2004,2006
680,Scott Baker,6176,P,statss.aspx?playerid=6176&position=P,2005,2015
707,James Baldwin,1064,P,statss.aspx?playerid=1064&position=P,1995,2005
708,John Bale,864,P,statss.aspx?playerid=864&position=P,1999,2009
712,Collin Balester,6883,P,statss.aspx?playerid=6883&position=P,2008,2015
713,Grant Balfour,718,P,statss.aspx?playerid=718&position=P,2001,2015
741,Willie Banks,1434,P,statss.aspx?playerid=1434&position=P,1991,2002
742,Josh Banks,5570,P,statss.aspx?playerid=5570&position=P,2007,2010
748,Brian Bannister,5718,P,statss.aspx?playerid=5718&position=P,2006,2010
753,Manny Banuelos,5365,P,statss.aspx?playerid=5365&position=P,2015,2015
769,Lorenzo Barcelo,1435,P,statss.aspx?playerid=1435&position=P,2000,2002
773,Daniel Bard,7115,P,statss.aspx?playerid=7115&position=P,2009,2013
804,Scott Barnes,8718,P,statss.aspx?playerid=8718&position=P,2012,2013
844,Daniel Barone,7652,P,statss.aspx?playerid=7652&position=P,2007,2007
868,Aaron Barrett,11243,P,statss.aspx?playerid=11243&position=P,2014,2015
874,Yhonathan Barrios,11166,P,statss.aspx?playerid=11166&position=P,2015,2015
880,Kevin Barry,3460,P,statss.aspx?playerid=3460&position=P,2006,2007
891,Jimmy Barthmaier,6292,P,statss.aspx?playerid=6292&position=P,2008,2008
906,Cliff Bartosh,1871,P,statss.aspx?playerid=1871&position=P,2004,2005
908,Phil Barzilla,3486,P,statss.aspx?playerid=3486&position=P,2006,2006
917,Brian Bass,2219,P,statss.aspx?playerid=2219&position=P,2008,2010
927,Antonio Bastardo,8844,P,statss.aspx?playerid=8844&position=P,2009,2017
945,Miguel Batista,46,P,statss.aspx?playerid=46&position=P,1992,2012
960,Rick Bauer,125,P,statss.aspx?playerid=125&position=P,2001,2008
984,Denny Bautista,1947,P,statss.aspx?playerid=1947&position=P,2004,2010
993,Jonah Bayliss,4560,P,statss.aspx?playerid=4560&position=P,2005,2007
996,Yorman Bazardo,3143,P,statss.aspx?playerid=3143&position=P,2005,2009
998,Brandon Beachy,8851,P,statss.aspx?playerid=8851&position=P,2010,2015
1005,T.J. Beam,6101,P,statss.aspx?playerid=6101&position=P,2006,2008
1012,Colter Bean,2246,P,statss.aspx?playerid=2246&position=P,2005,2007
1027,Pedro Beato,1330,P,statss.aspx?playerid=1330&position=P,2011,2017
1033,Blake Beavan,338,P,statss.aspx?playerid=338&position=P,2011,2014
1037,Steve Bechler,1590,P,statss.aspx?playerid=1590&position=P,2002,2002
1041,Chad Beck,9258,P,statss.aspx?playerid=9258&position=P,2011,2012
1049,Rod Beck,1730,P,statss.aspx?playerid=1730&position=P,1991,2004
1060,Josh Beckett,510,P,statss.aspx?playerid=510&position=P,2001,2014
1068,Erik Bedard,126,P,statss.aspx?playerid=126&position=P,2002,2014
1084,Dallas Beeler,11471,P,statss.aspx?playerid=11471&position=P,2014,2015
1097,Joe Beimel,979,P,statss.aspx?playerid=979&position=P,2001,2015
1098,Kevin Beirne,638,P,statss.aspx?playerid=638&position=P,2000,2002
1105,Michael Belfiore,9324,P,statss.aspx?playerid=9324&position=P,2013,2013
1108,Ronald Belisario,2203,P,statss.aspx?playerid=2203&position=P,2009,2015
1113,Heath Bell,2080,P,statss.aspx?playerid=2080&position=P,2004,2014
1140,Trevor Bell,7074,P,statss.aspx?playerid=7074&position=P,2009,2014
1142,Rob Bell,1492,P,statss.aspx?playerid=1492&position=P,2000,2007
1145,Andrew Bellatti,10657,P,statss.aspx?playerid=10657&position=P,2015,2015
1156,Duane Below,3124,P,statss.aspx?playerid=3124&position=P,2011,2013
1159,Rigo Beltran,1916,P,statss.aspx?playerid=1916&position=P,1997,2004
1160,Francis Beltran,1530,P,statss.aspx?playerid=1530&position=P,2002,2008
1161,Omar Beltre,10259,P,statss.aspx?playerid=10259&position=P,2010,2010
1172,Alan Benes,265,P,statss.aspx?playerid=265&position=P,1995,2003
1173,Andy Benes,1144,P,statss.aspx?playerid=1144&position=P,1989,2002
1179,Armando Benitez,865,P,statss.aspx?playerid=865&position=P,1994,2008
1185,Jeff Bennett,1903,P,statss.aspx?playerid=1903&position=P,2004,2009
1198,Joaquin Benoit,1437,P,statss.aspx?playerid=1437&position=P,2001,2017
1202,Kris Benson,982,P,statss.aspx?playerid=982&position=P,1999,2010
1211,Chad Bentz,1889,P,statss.aspx?playerid=1889&position=P,2004,2005
1217,Jason Bere,266,P,statss.aspx?playerid=266&position=P,1993,2003
1223,Justin Berg,1973,P,statss.aspx?playerid=1973&position=P,2009,2011
1236,Brad Bergesen,8375,P,statss.aspx?playerid=8375&position=P,2009,2012
1239,Dusty Bergman,2643,P,statss.aspx?playerid=2643&position=P,2004,2004
1244,Jason Bergmann,4640,P,statss.aspx?playerid=4640&position=P,2005,2010
1247,Jason Berken,5673,P,statss.aspx?playerid=5673&position=P,2009,2012
1258,Adam Bernero,460,P,statss.aspx?playerid=460&position=P,2000,2006
1301,Rafael Betancourt,177,P,statss.aspx?playerid=177&position=P,2003,2015
1317,Jason Beverlin,1560,P,statss.aspx?playerid=1560&position=P,2002,2002
1334,Rocky Biddle,223,P,statss.aspx?playerid=223&position=P,2000,2004
1340,Nick Bierbrodt,1194,P,statss.aspx?playerid=1194&position=P,2001,2004
1341,Randor Bierd,5555,P,statss.aspx?playerid=5555&position=P,2008,2008
1362,Bruce Billings,3044,P,statss.aspx?playerid=3044&position=P,2011,2014
1364,Chad Billingsley,5842,P,statss.aspx?playerid=5842&position=P,2006,2015
1375,Kurt Birkins,7266,P,statss.aspx?playerid=7266&position=P,2006,2008
1382,Joe Bisenius,7370,P,statss.aspx?playerid=7370&position=P,2007,2010
1410,Vic Black,9195,P,statss.aspx?playerid=9195&position=P,2013,2014
1418,Nick Blackburn,4270,P,statss.aspx?playerid=4270&position=P,2007,2012
1421,Travis Blackley,3234,P,statss.aspx?playerid=3234&position=P,2004,2013
1438,Aaron Blair,14934,P,statss.aspx?playerid=14934&position=P,2016,2017
1456,Nate Bland,1700,P,statss.aspx?playerid=1700&position=P,2003,2003
1470,Joe Blanton,4849,P,statss.aspx?playerid=4849&position=P,2004,2017
1483,Michael Blazek,9654,P,statss.aspx?playerid=9654&position=P,2013,2017
1486,Jeremy Bleich,9069,P,statss.aspx?playerid=9069&position=P,2018,2018
1531,Brett Bochy,11867,P,statss.aspx?playerid=11867&position=P,2014,2015
1542,Brian Boehringer,984,P,statss.aspx?playerid=984&position=P,1995,2004
1550,Mitchell Boggs,3344,P,statss.aspx?playerid=3344&position=P,2008,2013
1584,Mike Bolsinger,11137,P,statss.aspx?playerid=11137&position=P,2014,2017
1592,Jeremy Bonderman,1667,P,statss.aspx?playerid=1667&position=P,2003,2013
1599,Jung Bong,82,P,statss.aspx?playerid=82&position=P,2002,2004
1606,Lisalverto Bonilla,11266,P,statss.aspx?playerid=11266&position=P,2014,2017
1610,Eddie Bonine,5890,P,statss.aspx?playerid=5890&position=P,2008,2010
1616,Boof Bonser,2159,P,statss.aspx?playerid=2159&position=P,2006,2010
1622,Chris Booker,2039,P,statss.aspx?playerid=2039&position=P,2005,2007
1634,Chris Bootcheck,1842,P,statss.aspx?playerid=1842&position=P,2003,2013
1640,Pedro Borbon,1289,P,statss.aspx?playerid=1289&position=P,1992,2003
1654,Dave Borkowski,2002,P,statss.aspx?playerid=2002&position=P,1999,2008
1657,Toby Borland,511,P,statss.aspx?playerid=511&position=P,1994,2004
1661,Joe Borowski,267,P,statss.aspx?playerid=267&position=P,1995,2008
1666,Wilfredo Boscan,7655,P,statss.aspx?playerid=7655&position=P,2016,2016
1669,Buddy Boshers,8490,P,statss.aspx?playerid=8490&position=P,2013,2017
1685,Ricky Bottalico,948,P,statss.aspx?playerid=948&position=P,1994,2005
1712,Michael Bowden,4440,P,statss.aspx?playerid=4440&position=P,2008,2013
1724,Cedrick Bowers,3293,P,statss.aspx?playerid=3293&position=P,2008,2010
1726,Micah Bowie,1561,P,statss.aspx?playerid=1561&position=P,1999,2008
1730,Brian Bowles,1290,P,statss.aspx?playerid=1290&position=P,2001,2003
1747,Travis Bowyer,2653,P,statss.aspx?playerid=2653&position=P,2005,2005
1757,Jason Boyd,1020,P,statss.aspx?playerid=1020&position=P,1999,2004
1777,Andrew Brackman,2365,P,statss.aspx?playerid=2365&position=P,2011,2011
1778,Zach Braddock,4553,P,statss.aspx?playerid=4553&position=P,2010,2011
1779,Dallas Braden,8099,P,statss.aspx?playerid=8099&position=P,2007,2011
1785,Chad Bradford,904,P,statss.aspx?playerid=904&position=P,1998,2009
1802,Jed Bradley,13166,P,statss.aspx?playerid=13166&position=P,2016,2016
1810,Michael Brady,8461,P,statss.aspx?playerid=8461&position=P,2017,2017
1861,Ryan Braun,5648,P,statss.aspx?playerid=5648&position=P,2006,2007
1867,Bill Bray,8538,P,statss.aspx?playerid=8538&position=P,2006,2012
1870,Dewon Brazelton,1195,P,statss.aspx?playerid=1195&position=P,2002,2006
1873,Yhency Brazoban,2150,P,statss.aspx?playerid=2150&position=P,2004,2011
1901,Craig Breslow,4363,P,statss.aspx?playerid=4363&position=P,2005,2017
1918,Charles Brewer,9155,P,statss.aspx?playerid=9155&position=P,2013,2013
1934,Parker Bridwell,11502,P,statss.aspx?playerid=11502&position=P,2016,2018
1942,Jacob Brigham,2851,P,statss.aspx?playerid=2851&position=P,2015,2015
1961,Eude Brito,2514,P,statss.aspx?playerid=2514&position=P,2005,2006
1968,Chris Britton,3600,P,statss.aspx?playerid=3600&position=P,2006,2008
1969,Drake Britton,2868,P,statss.aspx?playerid=2868&position=P,2013,2014
1975,Lance Broadway,9885,P,statss.aspx?playerid=9885&position=P,2007,2009
1976,Mike Broadway,9894,P,statss.aspx?playerid=9894&position=P,2015,2016
1978,Doug Brocail,551,P,statss.aspx?playerid=551&position=P,1992,2009
1979,Chris Brock,130,P,statss.aspx?playerid=130&position=P,1997,2002
1985,Brian Broderick,3773,P,statss.aspx?playerid=3773&position=P,2011,2011
1992,Troy Brohawn,1110,P,statss.aspx?playerid=1110&position=P,2001,2003
2002,Frank Brooks,1877,P,statss.aspx?playerid=1877&position=P,2004,2005
2003,Aaron Brooks,12272,P,statss.aspx?playerid=12272&position=P,2014,2015
2023,Jim Brower,313,P,statss.aspx?playerid=313&position=P,1999,2007
2050,Brooks Brown,5679,P,statss.aspx?playerid=5679&position=P,2014,2015
2069,Andrew Brown,2115,P,statss.aspx?playerid=2115&position=P,2006,2008
2102,Jamie Brown,371,P,statss.aspx?playerid=371&position=P,2004,2004
2103,Kevin Brown,642,P,statss.aspx?playerid=642&position=P,1986,2005
2120,Barret Browning,9356,P,statss.aspx?playerid=9356&position=P,2012,2012
2123,Jonathan Broxton,4759,P,statss.aspx?playerid=4759&position=P,2005,2017
2144,Tyson Brummett,509,P,statss.aspx?playerid=509&position=P,2012,2012
2150,Brian Bruney,1929,P,statss.aspx?playerid=1929&position=P,2004,2012
2176,David Buchanan,11176,P,statss.aspx?playerid=11176&position=P,2014,2015
2178,Jake Buchanan,10962,P,statss.aspx?playerid=10962&position=P,2014,2017
2181,Taylor Buchholz,2168,P,statss.aspx?playerid=2168&position=P,2006,2011
2193,Billy Buckner,8253,P,statss.aspx?playerid=8253&position=P,2007,2014
2198,Mike Buddie,678,P,statss.aspx?playerid=678&position=P,1998,2002
2204,Mark Buehrle,225,P,statss.aspx?playerid=225&position=P,2000,2015
2207,Francisley Bueno,5980,P,statss.aspx?playerid=5980&position=P,2008,2014
2208,Jay Buente,9494,P,statss.aspx?playerid=9494&position=P,2010,2011
2218,Ryan Bukvich,1531,P,statss.aspx?playerid=1531&position=P,2002,2008
2219,Jason Bulger,3915,P,statss.aspx?playerid=3915&position=P,2005,2011
2224,Kirk Bullinger,552,P,statss.aspx?playerid=552&position=P,1998,2004
2226,Bryan Bullington,5066,P,statss.aspx?playerid=5066&position=P,2005,2010
2232,Nate Bump,1755,P,statss.aspx?playerid=1755&position=P,2003,2005
2238,Daniel Burawa,11397,P,statss.aspx?playerid=11397&position=P,2015,2015
2239,Dave Burba,1239,P,statss.aspx?playerid=1239&position=P,1990,2004
2256,Enrique Burgos,3895,P,statss.aspx?playerid=3895&position=P,2015,2016
2257,Ambiorix Burgos,3246,P,statss.aspx?playerid=3246&position=P,2005,2007
2258,Hiram Burgos,9412,P,statss.aspx?playerid=9412&position=P,2013,2013
2267,Greg Burke,6282,P,statss.aspx?playerid=6282&position=P,2009,2013
2286,John Burkett,179,P,statss.aspx?playerid=179&position=P,1987,2003
2293,A.J. Burnett,512,P,statss.aspx?playerid=512&position=P,1999,2015
2294,Sean Burnett,1886,P,statss.aspx?playerid=1886&position=P,2004,2016
2295,Alex Burnett,4065,P,statss.aspx?playerid=4065&position=P,2010,2013
2300,Mike Burns,2932,P,statss.aspx?playerid=2932&position=P,2005,2009
2302,Cory Burns,6620,P,statss.aspx?playerid=6620&position=P,2012,2013
2330,Brian Burres,3425,P,statss.aspx?playerid=3425&position=P,2006,2011
2345,Jared Burton,8346,P,statss.aspx?playerid=8346&position=P,2007,2014
2358,Matt Buschmann,3832,P,statss.aspx?playerid=3832&position=P,2016,2016
2363,Dave Bush,4635,P,statss.aspx?playerid=4635&position=P,2004,2013
2400,Keith Butler,10080,P,statss.aspx?playerid=10080&position=P,2013,2014
2401,Josh Butler,1141,P,statss.aspx?playerid=1141&position=P,2009,2009
2418,Mike Bynum,1022,P,statss.aspx?playerid=1022&position=P,2002,2004
2423,Paul Byrd,594,P,statss.aspx?playerid=594&position=P,1995,2009
2425,Tim Byrdak,1995,P,statss.aspx?playerid=1995&position=P,1998,2013
2435,Cesar Cabral,6741,P,statss.aspx?playerid=6741&position=P,2013,2015
2436,Fernando Cabrera,2105,P,statss.aspx?playerid=2105&position=P,2004,2010
2443,Daniel Cabrera,1931,P,statss.aspx?playerid=1931&position=P,2004,2009
2444,Alberto Cabrera,8352,P,statss.aspx?playerid=8352&position=P,2012,2013
2445,Jose Cabrera,679,P,statss.aspx?playerid=679&position=P,1997,2002
2446,Mauricio Cabrera,12975,P,statss.aspx?playerid=12975&position=P,2016,2016
2450,Edwar Cabrera,9211,P,statss.aspx?playerid=9211&position=P,2012,2012
2469,Matt Cain,4732,P,statss.aspx?playerid=4732&position=P,2005,2017
2481,Kiko Calero,1676,P,statss.aspx?playerid=1676&position=P,2003,2009
2487,Carmen Cali,2964,P,statss.aspx?playerid=2964&position=P,2004,2007
2499,Jamie Callahan,14711,P,statss.aspx?playerid=14711&position=P,2017,2017
2505,Mickey Callaway,7,P,statss.aspx?playerid=7&position=P,1999,2004
2520,Kevin Cameron,3523,P,statss.aspx?playerid=3523&position=P,2007,2009
2524,Arquimedes Caminero,8992,P,statss.aspx?playerid=8992&position=P,2013,2016
2529,Shawn Camp,1855,P,statss.aspx?playerid=1855&position=P,2004,2014
2563,Brett Campbell,6842,P,statss.aspx?playerid=6842&position=P,2006,2006
2566,Jorge Campillo,8686,P,statss.aspx?playerid=8686&position=P,2005,2009
2568,Vicente Campos,11681,P,statss.aspx?playerid=11681&position=P,2016,2016
2570,Leonel Campos,12277,P,statss.aspx?playerid=12277&position=P,2014,2017
2603,Jose Capellan,2236,P,statss.aspx?playerid=2236&position=P,2004,2008
2605,Carter Capps,12803,P,statss.aspx?playerid=12803&position=P,2012,2017
2606,Matt Capps,4788,P,statss.aspx?playerid=4788&position=P,2005,2012
2612,Chris Capuano,1701,P,statss.aspx?playerid=1701&position=P,2003,2016
2614,Matt Carasiti,13276,P,statss.aspx?playerid=13276&position=P,2016,2016
2638,Esmailin Caridad,5284,P,statss.aspx?playerid=5284&position=P,2009,2010
2639,Andrew Carignan,2431,P,statss.aspx?playerid=2431&position=P,2011,2012
2651,Jesse Carlson,4391,P,statss.aspx?playerid=4391&position=P,2008,2010
2657,Buddy Carlyle,2010,P,statss.aspx?playerid=2010&position=P,1999,2015
2670,Chris Carpenter,1292,P,statss.aspx?playerid=1292&position=P,1997,2012
2671,David Carpenter,9244,P,statss.aspx?playerid=9244&position=P,2012,2015
2672,Andrew Carpenter,9533,P,statss.aspx?playerid=9533&position=P,2008,2012
2673,Chris Carpenter,8556,P,statss.aspx?playerid=8556&position=P,2011,2012
2674,David Carpenter,3959,P,statss.aspx?playerid=3959&position=P,2011,2015
2687,Giovanni Carrara,643,P,statss.aspx?playerid=643&position=P,1995,2006
2688,D.J. Carrasco,1666,P,statss.aspx?playerid=1666&position=P,2003,2012
2689,Hector Carrasco,1240,P,statss.aspx?playerid=1240&position=P,1994,2007
2694,Joel Carreno,2746,P,statss.aspx?playerid=2746&position=P,2011,2012
2701,Cesar Carrillo,4697,P,statss.aspx?playerid=4697&position=P,2009,2009
2718,Scott Carroll,888,P,statss.aspx?playerid=888&position=P,2014,2016
2721,Robert Carson,2570,P,statss.aspx?playerid=2570&position=P,2012,2013
2739,Lance Carter,1592,P,statss.aspx?playerid=1592&position=P,1999,2006
2745,Marcos Carvajal,3216,P,statss.aspx?playerid=3216&position=P,2005,2007
2776,Jack Cassel,3052,P,statss.aspx?playerid=3052&position=P,2007,2008
2777,Bobby Cassevah,6950,P,statss.aspx?playerid=6950&position=P,2010,2012
2779,Scott Cassidy,1293,P,statss.aspx?playerid=1293&position=P,2002,2006
2793,Fabio Castillo,2826,P,statss.aspx?playerid=2826&position=P,2017,2017
2795,Lendy Castillo,11562,P,statss.aspx?playerid=11562&position=P,2012,2012
2811,Frank Castillo,180,P,statss.aspx?playerid=180&position=P,1991,2005
2813,Alberto Castillo,3316,P,statss.aspx?playerid=3316&position=P,2008,2011
2825,Simon Castro,9243,P,statss.aspx?playerid=9243&position=P,2013,2017
2833,Angel Castro,3243,P,statss.aspx?playerid=3243&position=P,2015,2015
2834,Fabio Castro,4048,P,statss.aspx?playerid=4048&position=P,2006,2007
2837,Troy Cate,4627,P,statss.aspx?playerid=4627&position=P,2007,2007
2853,Andy Cavazos,2668,P,statss.aspx?playerid=2668&position=P,2007,2007
2864,Jose Ceda,2377,P,statss.aspx?playerid=2377&position=P,2010,2011
2875,Jaime Cerda,1532,P,statss.aspx?playerid=1532&position=P,2002,2005
2878,Juan Cerros,1839,P,statss.aspx?playerid=1839&position=P,2003,2003
2883,Hunter Cervenka,10510,P,statss.aspx?playerid=10510&position=P,2016,2017
2887,Gustavo Chacin,2060,P,statss.aspx?playerid=2060&position=P,2004,2010
2889,Alejandro Chacin,13530,P,statss.aspx?playerid=13530&position=P,2017,2017
2891,Shawn Chacon,424,P,statss.aspx?playerid=424&position=P,2001,2008
2899,Joba Chamberlain,2692,P,statss.aspx?playerid=2692&position=P,2007,2016
2929,Jaye Chapman,9096,P,statss.aspx?playerid=9096&position=P,2012,2012
2942,Kevin Chapman,11240,P,statss.aspx?playerid=11240&position=P,2013,2016
2974,Bruce Chen,769,P,statss.aspx?playerid=769&position=P,1998,2015
2979,Rocky Cherry,5188,P,statss.aspx?playerid=5188&position=P,2007,2008
2986,Scott Chiasson,269,P,statss.aspx?playerid=269&position=P,2001,2002
2987,Travis Chick,4524,P,statss.aspx?playerid=4524&position=P,2006,2006
2988,Matt Chico,6068,P,statss.aspx?playerid=6068&position=P,2007,2010
2991,Matt Childers,1563,P,statss.aspx?playerid=1563&position=P,2002,2005
2992,Jason Childers,2379,P,statss.aspx?playerid=2379&position=P,2006,2006
3013,Randy Choate,813,P,statss.aspx?playerid=813&position=P,2000,2015
3035,Nick Christiani,10332,P,statss.aspx?playerid=10332&position=P,2013,2014
3036,Jason Christiansen,1111,P,statss.aspx?playerid=1111&position=P,1995,2005
3045,Vinnie Chulk,1838,P,statss.aspx?playerid=1838&position=P,2003,2012
3075,Jose Cisnero,6399,P,statss.aspx?playerid=6399&position=P,2013,2014
3080,Anthony Claggett,4116,P,statss.aspx?playerid=4116&position=P,2009,2009
3081,Preston Claiborne,10500,P,statss.aspx?playerid=10500&position=P,2013,2017
3135,Zach Clark,9189,P,statss.aspx?playerid=9189&position=P,2013,2013
3140,Darren Clarke,8226,P,statss.aspx?playerid=8226&position=P,2007,2007
3166,Brandon Claussen,814,P,statss.aspx?playerid=814&position=P,2003,2006
3174,Roger Clemens,815,P,statss.aspx?playerid=815&position=P,1984,2007
3179,Paul Clemens,8037,P,statss.aspx?playerid=8037&position=P,2013,2016
3181,Matt Clement,271,P,statss.aspx?playerid=271&position=P,1998,2006
3193,Maikel Cleto,5529,P,statss.aspx?playerid=5529&position=P,2011,2014
3244,Pasqual Coco,1294,P,statss.aspx?playerid=1294&position=P,2000,2002
3247,Robert Coello,1149,P,statss.aspx?playerid=1149&position=P,2010,2013
3249,Todd Coffey,2467,P,statss.aspx?playerid=2467&position=P,2005,2012
3256,Dave Coggin,951,P,statss.aspx?playerid=951&position=P,2000,2002
3265,Phil Coke,5535,P,statss.aspx?playerid=5535&position=P,2008,2016
3290,Casey Coleman,8270,P,statss.aspx?playerid=8270&position=P,2010,2014
3317,Willie Collazo,3503,P,statss.aspx?playerid=3503&position=P,2007,2007
3346,Josh Collmenter,7312,P,statss.aspx?playerid=7312&position=P,2011,2017
3351,Jesus Colome,1198,P,statss.aspx?playerid=1198&position=P,2001,2010
3352,Joseph Colon,4920,P,statss.aspx?playerid=4920&position=P,2016,2016
3355,Roman Colon,2242,P,statss.aspx?playerid=2242&position=P,2004,2012
3362,Steve Colyer,1678,P,statss.aspx?playerid=1678&position=P,2003,2007
3380,Gerardo Concepcion,14411,P,statss.aspx?playerid=14411&position=P,2016,2016
