,Year,Team,W,L,ERA,G,GS,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,FIP,E-F,xFIP,SIERA
725,2014,Diamondbacks,64.0,98.0,4.26,650.0,162.0,2.0,1.0,35.0,75.0,20.0,1444.1,6162.0,1467.0,742.0,683.0,154.0,469.0,43.0,51.0,50.0,5.0,1278.0,7.96,2.92,2.72,0.96,20.7,7.6,13.1,0.26,1.34,0.312,70.3,111.0,103.0,98.0,3.83,0.43,3.63,3.59
726,2014,Rangers,67.0,95.0,4.49,638.0,162.0,6.0,4.0,33.0,68.0,14.0,1426.1,6195.0,1510.0,773.0,712.0,160.0,505.0,43.0,61.0,61.0,7.0,1110.0,7.0,3.19,2.2,1.01,17.9,8.2,9.8,0.268,1.41,0.31,70.4,113.0,110.0,112.0,4.22,0.27,4.26,4.11
727,2014,Rockies,66.0,96.0,4.86,709.0,162.0,1.0,1.0,24.0,74.0,26.0,1431.0,6248.0,1528.0,818.0,772.0,173.0,531.0,32.0,54.0,72.0,8.0,1074.0,6.75,3.34,2.02,1.09,17.2,8.5,8.7,0.27,1.44,0.307,69.2,113.0,111.0,109.0,4.43,0.43,4.04,4.05
728,2015,Cardinals,100.0,62.0,2.94,677.0,162.0,1.0,0.0,62.0,84.0,15.0,1464.2,6134.0,1359.0,525.0,478.0,123.0,477.0,37.0,45.0,48.0,5.0,1329.0,8.17,2.93,2.79,0.76,21.7,7.8,13.9,0.242,1.25,0.297,79.4,77.0,91.0,96.0,3.48,-0.54,3.71,3.71
729,2015,Cubs,97.0,65.0,3.36,714.0,162.0,6.0,4.0,48.0,89.0,19.0,1461.1,5997.0,1276.0,608.0,546.0,134.0,407.0,38.0,46.0,66.0,3.0,1431.0,8.81,2.51,3.52,0.83,23.9,6.8,17.1,0.23,1.15,0.287,72.7,86.0,85.0,87.0,3.3,0.06,3.37,3.36
730,2015,Dodgers,92.0,70.0,3.46,677.0,162.0,6.0,3.0,47.0,87.0,21.0,1445.2,5932.0,1317.0,595.0,555.0,145.0,395.0,32.0,38.0,52.0,10.0,1396.0,8.69,2.46,3.53,0.9,23.5,6.7,16.9,0.239,1.18,0.296,74.7,92.0,89.0,86.0,3.41,0.05,3.33,3.33
731,2015,Nationals,83.0,79.0,3.62,630.0,162.0,4.0,3.0,41.0,77.0,23.0,1434.2,5975.0,1366.0,635.0,577.0,145.0,364.0,37.0,55.0,39.0,4.0,1342.0,8.42,2.28,3.69,0.91,22.5,6.1,16.4,0.246,1.21,0.3,72.7,92.0,90.0,92.0,3.45,0.17,3.58,3.5
732,2015,Giants,84.0,78.0,3.73,719.0,162.0,7.0,4.0,41.0,116.0,15.0,1444.1,6009.0,1344.0,627.0,599.0,155.0,431.0,28.0,50.0,40.0,4.0,1165.0,7.26,2.69,2.7,0.97,19.4,7.2,12.2,0.243,1.23,0.283,74.5,100.0,106.0,103.0,3.92,-0.18,3.99,3.94
733,2015,Rays,80.0,82.0,3.74,692.0,162.0,1.0,1.0,60.0,113.0,27.0,1453.1,6069.0,1314.0,642.0,604.0,175.0,477.0,23.0,46.0,81.0,5.0,1355.0,8.39,2.95,2.84,1.08,22.3,7.9,14.5,0.237,1.23,0.284,75.1,96.0,99.0,97.0,3.91,-0.17,3.94,3.76
734,2015,Angels,85.0,77.0,3.94,680.0,162.0,2.0,2.0,46.0,82.0,21.0,1440.2,6096.0,1355.0,675.0,631.0,166.0,466.0,45.0,71.0,61.0,4.0,1221.0,7.63,2.91,2.62,1.04,20.0,7.6,12.4,0.244,1.26,0.285,73.3,102.0,102.0,105.0,4.06,-0.11,4.26,4.03
735,2015,Yankees,87.0,75.0,4.03,659.0,162.0,3.0,0.0,48.0,80.0,12.0,1457.2,6191.0,1416.0,698.0,653.0,182.0,474.0,16.0,56.0,78.0,4.0,1370.0,8.46,2.93,2.89,1.12,22.1,7.7,14.5,0.25,1.3,0.3,73.8,100.0,95.0,91.0,3.97,0.06,3.7,3.65
736,2015,Diamondbacks,79.0,83.0,4.05,712.0,162.0,1.0,1.0,44.0,85.0,21.0,1466.2,6257.0,1450.0,713.0,660.0,182.0,500.0,45.0,48.0,51.0,3.0,1215.0,7.46,3.07,2.43,1.12,19.4,8.0,11.4,0.254,1.33,0.294,73.7,98.0,107.0,105.0,4.21,-0.16,4.09,4.03
737,2015,Twins,83.0,79.0,4.07,682.0,162.0,2.0,0.0,45.0,76.0,15.0,1443.0,6139.0,1506.0,700.0,653.0,163.0,413.0,34.0,41.0,54.0,2.0,1046.0,6.52,2.58,2.53,1.02,17.0,6.7,10.3,0.265,1.33,0.3,72.8,99.0,100.0,105.0,4.1,-0.02,4.23,4.2
738,2015,Athletics,68.0,94.0,4.16,649.0,162.0,5.0,3.0,28.0,41.0,25.0,1444.2,6128.0,1402.0,729.0,668.0,172.0,474.0,19.0,47.0,62.0,4.0,1179.0,7.34,2.95,2.49,1.07,19.2,7.7,11.5,0.25,1.3,0.289,71.0,106.0,104.0,102.0,4.13,0.03,4.13,4.05
739,2015,Rangers,88.0,74.0,4.25,660.0,162.0,5.0,3.0,45.0,94.0,17.0,1442.2,6215.0,1459.0,733.0,682.0,171.0,508.0,29.0,63.0,51.0,5.0,1095.0,6.83,3.17,2.16,1.07,17.6,8.2,9.4,0.259,1.36,0.294,72.4,101.0,106.0,108.0,4.34,-0.09,4.37,4.3
740,2015,Red Sox,78.0,84.0,4.34,637.0,162.0,3.0,1.0,40.0,63.0,20.0,1448.1,6224.0,1486.0,753.0,698.0,178.0,478.0,17.0,62.0,79.0,10.0,1218.0,7.57,2.97,2.55,1.11,19.6,7.7,11.9,0.261,1.36,0.305,71.7,104.0,105.0,102.0,4.17,0.17,4.14,4.02
741,2015,Braves,67.0,95.0,4.41,694.0,162.0,3.0,2.0,44.0,82.0,26.0,1425.1,6156.0,1462.0,760.0,699.0,170.0,550.0,45.0,53.0,53.0,9.0,1148.0,7.25,3.47,2.09,1.07,18.7,8.9,9.7,0.263,1.41,0.305,71.4,113.0,115.0,112.0,4.34,0.07,4.36,4.3
742,2015,Phillies,63.0,99.0,4.69,665.0,162.0,1.0,1.0,35.0,53.0,16.0,1436.1,6332.0,1592.0,809.0,749.0,191.0,488.0,37.0,61.0,60.0,7.0,1153.0,7.22,3.06,2.36,1.2,18.2,7.7,10.5,0.275,1.45,0.316,71.1,120.0,110.0,110.0,4.4,0.29,4.29,4.17
743,2015,Pirates,98.0,64.0,3.23,662.0,162.0,0.0,0.0,54.0,99.0,14.0,1489.2,6215.0,1392.0,596.0,534.0,110.0,453.0,38.0,75.0,67.0,4.0,1338.0,8.08,2.74,2.95,0.66,21.5,7.3,14.2,0.245,1.24,0.302,75.0,84.0,88.0,92.0,3.36,-0.13,3.56,3.56
744,2015,Mets,90.0,72.0,3.45,647.0,162.0,1.0,1.0,50.0,71.0,21.0,1462.2,6046.0,1341.0,613.0,561.0,152.0,383.0,43.0,44.0,46.0,2.0,1337.0,8.23,2.36,3.49,0.94,22.1,6.3,15.8,0.239,1.18,0.288,74.3,93.0,91.0,93.0,3.53,-0.08,3.6,3.54
745,2015,Astros,86.0,76.0,3.57,644.0,162.0,5.0,3.0,39.0,79.0,19.0,1441.0,5965.0,1308.0,618.0,572.0,148.0,423.0,17.0,43.0,61.0,2.0,1280.0,7.99,2.64,3.03,0.92,21.5,7.1,14.4,0.238,1.2,0.285,73.8,92.0,91.0,92.0,3.66,-0.09,3.71,3.67
746,2015,Indians,81.0,80.0,3.68,637.0,161.0,11.0,1.0,38.0,61.0,12.0,1432.2,5904.0,1274.0,640.0,586.0,161.0,425.0,27.0,48.0,48.0,5.0,1407.0,8.84,2.67,3.31,1.01,23.8,7.2,16.6,0.235,1.19,0.288,72.8,90.0,89.0,88.0,3.62,0.06,3.57,3.48
747,2015,Royals,95.0,67.0,3.74,655.0,162.0,2.0,1.0,56.0,79.0,20.0,1452.0,6112.0,1372.0,641.0,603.0,155.0,489.0,10.0,52.0,62.0,2.0,1160.0,7.19,3.03,2.37,0.96,19.0,8.0,11.0,0.246,1.28,0.286,75.0,92.0,102.0,105.0,4.04,-0.3,4.25,4.15
748,2015,Blue Jays,93.0,69.0,3.81,631.0,162.0,7.0,2.0,34.0,60.0,22.0,1441.0,5984.0,1353.0,670.0,610.0,173.0,397.0,20.0,59.0,62.0,4.0,1117.0,6.98,2.48,2.81,1.08,18.7,6.6,12.0,0.245,1.21,0.278,72.7,94.0,100.0,102.0,4.09,-0.28,4.14,4.02
749,2015,White Sox,76.0,86.0,3.98,576.0,162.0,7.0,4.0,37.0,61.0,15.0,1452.2,6181.0,1443.0,701.0,643.0,162.0,474.0,34.0,62.0,61.0,2.0,1359.0,8.42,2.94,2.87,1.0,22.0,7.7,14.3,0.256,1.32,0.311,72.9,100.0,93.0,94.0,3.82,0.16,3.81,3.73
750,2015,Marlins,71.0,91.0,4.04,648.0,162.0,0.0,0.0,35.0,80.0,21.0,1427.0,6050.0,1374.0,678.0,640.0,141.0,508.0,25.0,52.0,53.0,3.0,1152.0,7.27,3.2,2.27,0.89,19.0,8.4,10.6,0.25,1.32,0.294,72.3,106.0,105.0,109.0,3.98,0.05,4.23,4.16
751,2015,Orioles,81.0,81.0,4.05,615.0,162.0,0.0,0.0,43.0,54.0,15.0,1434.2,6085.0,1406.0,693.0,646.0,174.0,483.0,27.0,54.0,46.0,0.0,1233.0,7.73,3.03,2.55,1.09,20.3,7.9,12.3,0.253,1.32,0.298,73.6,100.0,98.0,100.0,4.11,-0.06,4.04,3.94
752,2015,Padres,74.0,88.0,4.09,678.0,162.0,1.0,0.0,41.0,63.0,17.0,1440.1,6093.0,1371.0,731.0,655.0,171.0,516.0,35.0,54.0,54.0,3.0,1393.0,8.7,3.22,2.7,1.07,22.9,8.5,14.4,0.248,1.31,0.303,71.1,110.0,103.0,95.0,3.93,0.16,3.71,3.68
753,2015,Mariners,76.0,86.0,4.16,671.0,162.0,6.0,5.0,45.0,100.0,24.0,1463.0,6223.0,1430.0,726.0,677.0,181.0,491.0,41.0,70.0,72.0,5.0,1283.0,7.89,3.02,2.61,1.11,20.6,7.9,12.7,0.253,1.31,0.298,72.8,108.0,104.0,99.0,4.14,0.03,3.99,3.88
754,2015,Brewers,68.0,94.0,4.28,658.0,162.0,1.0,0.0,40.0,73.0,14.0,1435.0,6148.0,1432.0,737.0,682.0,176.0,517.0,36.0,55.0,71.0,5.0,1260.0,7.9,3.24,2.44,1.1,20.5,8.4,12.1,0.257,1.36,0.303,72.1,107.0,104.0,103.0,4.17,0.11,4.0,3.95
755,2015,Reds,64.0,98.0,4.35,683.0,162.0,2.0,1.0,35.0,63.0,21.0,1453.1,6271.0,1436.0,754.0,702.0,177.0,544.0,42.0,58.0,54.0,11.0,1252.0,7.75,3.37,2.3,1.1,20.0,8.7,11.3,0.253,1.36,0.297,71.7,110.0,107.0,107.0,4.24,0.11,4.14,4.08
756,2015,Tigers,74.0,87.0,4.64,666.0,161.0,7.0,4.0,35.0,49.0,24.0,1447.0,6188.0,1491.0,803.0,746.0,193.0,489.0,32.0,46.0,60.0,8.0,1100.0,6.84,3.04,2.25,1.2,17.8,7.9,9.9,0.264,1.37,0.298,69.7,114.0,109.0,108.0,4.46,0.18,4.36,4.29
757,2015,Rockies,68.0,94.0,5.04,746.0,162.0,4.0,1.0,36.0,99.0,25.0,1426.1,6308.0,1579.0,844.0,799.0,183.0,579.0,42.0,48.0,66.0,6.0,1112.0,7.02,3.65,1.92,1.15,17.6,9.2,8.5,0.278,1.51,0.318,69.9,112.0,110.0,111.0,4.56,0.48,4.33,4.32
758,2016,Cubs,103.0,58.0,3.15,665.0,162.0,5.0,2.0,38.0,74.0,15.0,1459.2,5933.0,1125.0,556.0,511.0,163.0,495.0,24.0,63.0,80.0,0.0,1441.0,8.88,3.05,2.91,1.01,24.3,8.3,15.9,0.209,1.11,0.255,77.5,75.0,91.0,91.0,3.77,-0.62,3.74,3.76
759,2016,Mets,87.0,75.0,3.58,700.0,162.0,1.0,1.0,55.0,100.0,16.0,1447.0,6067.0,1398.0,617.0,576.0,152.0,439.0,39.0,35.0,50.0,7.0,1396.0,8.68,2.73,3.18,0.95,23.0,7.2,15.8,0.25,1.27,0.308,75.6,90.0,87.0,92.0,3.57,0.02,3.78,3.78
760,2016,Dodgers,91.0,71.0,3.7,768.0,162.0,3.0,3.0,47.0,100.0,22.0,1453.0,6014.0,1266.0,638.0,598.0,165.0,464.0,51.0,53.0,58.0,5.0,1510.0,9.35,2.87,3.25,1.02,25.1,7.7,17.4,0.23,1.19,0.288,73.8,93.0,89.0,91.0,3.61,0.09,3.75,3.63
761,2016,Indians,94.0,67.0,3.86,665.0,161.0,5.0,3.0,37.0,54.0,11.0,1445.0,6033.0,1330.0,676.0,619.0,186.0,461.0,34.0,34.0,49.0,7.0,1398.0,8.71,2.87,3.03,1.16,23.2,7.6,15.5,0.24,1.24,0.289,73.4,90.0,92.0,89.0,3.91,-0.06,3.8,3.79
762,2016,Red Sox,93.0,69.0,4.0,625.0,162.0,9.0,1.0,43.0,81.0,18.0,1439.2,6073.0,1341.0,694.0,640.0,176.0,490.0,16.0,65.0,52.0,0.0,1362.0,8.51,3.06,2.78,1.1,22.4,8.1,14.4,0.243,1.27,0.293,72.9,92.0,96.0,99.0,4.0,0.0,4.2,4.02
763,2016,Astros,84.0,78.0,4.06,662.0,162.0,2.0,1.0,44.0,102.0,20.0,1468.0,6180.0,1441.0,701.0,663.0,181.0,453.0,19.0,39.0,98.0,2.0,1396.0,8.56,2.78,3.08,1.11,22.6,7.3,15.3,0.253,1.29,0.306,73.4,100.0,91.0,91.0,3.85,0.21,3.87,3.83
764,2016,Brewers,73.0,89.0,4.1,675.0,162.0,0.0,0.0,46.0,88.0,22.0,1434.1,6188.0,1450.0,733.0,653.0,178.0,532.0,33.0,66.0,48.0,2.0,1175.0,7.37,3.34,2.21,1.12,19.0,8.6,10.4,0.259,1.38,0.3,73.1,96.0,103.0,107.0,4.37,-0.27,4.42,4.38
765,2016,Yankees,84.0,78.0,4.16,645.0,162.0,0.0,0.0,48.0,80.0,16.0,1428.1,6023.0,1358.0,702.0,661.0,214.0,444.0,15.0,57.0,52.0,2.0,1393.0,8.78,2.8,3.14,1.35,23.1,7.4,15.8,0.246,1.26,0.292,74.2,98.0,95.0,91.0,4.2,-0.03,3.86,3.76
766,2016,Royals,81.0,81.0,4.21,634.0,162.0,3.0,0.0,41.0,78.0,19.0,1440.0,6182.0,1433.0,712.0,674.0,206.0,517.0,8.0,60.0,55.0,7.0,1287.0,8.04,3.23,2.49,1.29,20.8,8.4,12.5,0.256,1.35,0.298,75.4,99.0,106.0,102.0,4.42,-0.21,4.33,4.19
767,2016,Pirates,78.0,83.0,4.22,687.0,162.0,5.0,1.0,51.0,89.0,20.0,1450.2,6292.0,1491.0,758.0,681.0,180.0,533.0,28.0,68.0,71.0,7.0,1232.0,7.64,3.31,2.31,1.12,19.6,8.5,11.1,0.262,1.4,0.306,72.5,103.0,106.0,103.0,4.3,-0.08,4.28,4.26
768,2016,Angels,74.0,88.0,4.28,689.0,162.0,4.0,3.0,29.0,83.0,21.0,1421.1,6120.0,1480.0,727.0,676.0,208.0,498.0,27.0,56.0,47.0,10.0,1136.0,7.19,3.15,2.28,1.32,18.6,8.1,10.4,0.266,1.39,0.301,75.0,105.0,111.0,110.0,4.62,-0.34,4.66,4.48
769,2016,Padres,68.0,94.0,4.44,672.0,162.0,1.0,0.0,35.0,74.0,18.0,1440.0,6228.0,1425.0,770.0,711.0,183.0,569.0,44.0,53.0,67.0,3.0,1222.0,7.64,3.56,2.15,1.14,19.6,9.1,10.5,0.254,1.38,0.296,71.3,112.0,108.0,107.0,4.4,0.05,4.42,4.37
770,2016,Athletics,69.0,93.0,4.51,654.0,162.0,2.0,1.0,42.0,66.0,23.0,1433.1,6144.0,1459.0,761.0,719.0,185.0,464.0,28.0,50.0,70.0,3.0,1188.0,7.46,2.91,2.56,1.16,19.3,7.6,11.8,0.259,1.34,0.299,70.7,109.0,101.0,101.0,4.24,0.27,4.28,4.21
771,2016,Reds,68.0,94.0,4.91,646.0,162.0,2.0,1.0,28.0,57.0,25.0,1442.0,6348.0,1457.0,854.0,787.0,258.0,636.0,31.0,78.0,61.0,12.0,1241.0,7.75,3.97,1.95,1.61,19.6,10.0,9.5,0.259,1.45,0.29,72.8,117.0,124.0,116.0,5.24,-0.32,4.79,4.58
772,2016,Twins,59.0,103.0,5.09,695.0,162.0,4.0,1.0,26.0,46.0,20.0,1443.0,6314.0,1617.0,889.0,816.0,221.0,479.0,26.0,41.0,83.0,7.0,1191.0,7.43,2.99,2.49,1.38,18.9,7.6,11.3,0.279,1.45,0.319,68.3,118.0,106.0,104.0,4.57,0.52,4.42,4.32
773,2016,Nationals,95.0,67.0,3.52,670.0,162.0,1.0,0.0,46.0,91.0,14.0,1459.2,6036.0,1272.0,612.0,571.0,155.0,468.0,43.0,57.0,47.0,4.0,1476.0,9.1,2.89,3.15,0.96,24.5,7.8,16.7,0.231,1.19,0.288,75.0,84.0,88.0,93.0,3.58,-0.06,3.82,3.72
774,2016,Giants,87.0,75.0,3.69,737.0,162.0,10.0,3.0,43.0,125.0,30.0,1460.1,6048.0,1333.0,631.0,599.0,158.0,439.0,30.0,46.0,40.0,6.0,1309.0,8.07,2.71,2.98,0.97,21.6,7.3,14.4,0.24,1.21,0.287,74.3,93.0,96.0,97.0,3.76,-0.07,4.01,3.96
775,2016,Blue Jays,89.0,73.0,3.79,649.0,162.0,0.0,0.0,43.0,72.0,22.0,1459.1,6113.0,1340.0,666.0,615.0,183.0,461.0,10.0,59.0,50.0,7.0,1314.0,8.1,2.84,2.85,1.13,21.5,7.5,14.0,0.24,1.23,0.282,74.5,89.0,94.0,95.0,4.04,-0.25,4.02,3.98
776,2016,Mariners,86.0,76.0,4.0,638.0,162.0,2.0,2.0,49.0,97.0,25.0,1457.0,6147.0,1410.0,707.0,647.0,213.0,460.0,30.0,55.0,52.0,7.0,1318.0,8.14,2.84,2.87,1.32,21.4,7.5,14.0,0.25,1.28,0.292,74.9,99.0,103.0,98.0,4.3,-0.3,4.17,4.03
777,2016,Marlins,79.0,82.0,4.05,720.0,161.0,0.0,0.0,55.0,97.0,29.0,1435.0,6164.0,1358.0,682.0,646.0,152.0,595.0,62.0,61.0,66.0,3.0,1379.0,8.65,3.73,2.32,0.95,22.4,9.7,12.7,0.247,1.36,0.303,74.0,100.0,99.0,102.0,3.97,0.08,4.21,4.16
778,2016,Cardinals,86.0,76.0,4.08,643.0,162.0,2.0,2.0,38.0,70.0,17.0,1448.1,6164.0,1432.0,712.0,656.0,159.0,475.0,35.0,52.0,50.0,1.0,1290.0,8.02,2.95,2.72,0.99,20.9,7.7,13.2,0.254,1.32,0.304,71.8,100.0,95.0,94.0,3.88,0.19,3.88,3.95
779,2016,White Sox,78.0,84.0,4.12,643.0,162.0,7.0,1.0,43.0,86.0,28.0,1446.2,6195.0,1422.0,715.0,662.0,185.0,521.0,30.0,68.0,72.0,2.0,1270.0,7.9,3.24,2.44,1.15,20.5,8.4,12.1,0.254,1.34,0.298,74.0,99.0,99.0,103.0,4.27,-0.16,4.38,4.26
780,2016,Rays,68.0,94.0,4.2,647.0,162.0,1.0,1.0,42.0,75.0,18.0,1426.1,6076.0,1395.0,713.0,665.0,210.0,491.0,25.0,32.0,61.0,7.0,1357.0,8.56,3.1,2.76,1.33,22.3,8.1,14.3,0.251,1.32,0.297,74.2,102.0,103.0,99.0,4.26,-0.06,4.22,4.03
781,2016,Orioles,89.0,73.0,4.22,605.0,162.0,1.0,0.0,54.0,58.0,14.0,1432.0,6122.0,1408.0,715.0,671.0,183.0,545.0,23.0,51.0,59.0,3.0,1248.0,7.84,3.43,2.29,1.15,20.4,8.9,11.5,0.255,1.36,0.299,73.8,99.0,98.0,102.0,4.31,-0.1,4.34,4.28
782,2016,Tigers,86.0,75.0,4.24,637.0,161.0,3.0,1.0,47.0,75.0,19.0,1428.0,6048.0,1417.0,721.0,673.0,182.0,462.0,25.0,51.0,44.0,4.0,1232.0,7.76,2.91,2.67,1.15,20.4,7.6,12.7,0.256,1.32,0.3,72.2,99.0,96.0,102.0,4.16,0.09,4.31,4.16
783,2016,Rangers,95.0,67.0,4.38,641.0,162.0,1.0,0.0,56.0,103.0,17.0,1443.0,6186.0,1441.0,757.0,703.0,201.0,534.0,16.0,53.0,45.0,5.0,1154.0,7.2,3.33,2.16,1.25,18.7,8.6,10.0,0.257,1.37,0.292,72.8,100.0,106.0,106.0,4.58,-0.19,4.49,4.44
784,2016,Braves,68.0,93.0,4.51,748.0,161.0,1.0,1.0,39.0,64.0,19.0,1447.2,6250.0,1414.0,779.0,725.0,177.0,547.0,55.0,70.0,83.0,4.0,1227.0,7.63,3.4,2.24,1.1,19.6,8.8,10.9,0.251,1.35,0.293,70.2,109.0,107.0,108.0,4.32,0.19,4.48,4.36
785,2016,Phillies,71.0,91.0,4.64,667.0,162.0,4.0,3.0,43.0,80.0,20.0,1437.0,6163.0,1468.0,796.0,741.0,213.0,466.0,30.0,51.0,57.0,9.0,1299.0,8.14,2.92,2.79,1.33,21.1,7.6,13.5,0.26,1.35,0.304,70.5,112.0,102.0,102.0,4.34,0.3,4.21,4.1
786,2016,Rockies,75.0,87.0,4.92,695.0,162.0,2.0,2.0,37.0,73.0,28.0,1429.1,6289.0,1532.0,860.0,781.0,181.0,547.0,38.0,70.0,72.0,5.0,1223.0,7.7,3.44,2.24,1.14,19.5,8.7,10.8,0.27,1.45,0.317,68.0,102.0,99.0,102.0,4.38,0.54,4.23,4.25
787,2016,Diamondbacks,69.0,93.0,5.09,737.0,162.0,2.0,2.0,31.0,69.0,22.0,1451.1,6437.0,1563.0,890.0,821.0,202.0,603.0,57.0,57.0,69.0,7.0,1318.0,8.17,3.74,2.19,1.25,20.5,9.4,11.1,0.271,1.49,0.32,68.7,116.0,108.0,105.0,4.5,0.59,4.34,4.3
788,2017,Indians,102.0,60.0,3.3,659.0,162.0,7.0,3.0,37.0,87.0,10.0,1440.2,5866.0,1267.0,564.0,529.0,163.0,406.0,15.0,45.0,48.0,1.0,1614.0,10.08,2.54,3.98,1.02,27.5,6.9,20.6,0.234,1.16,0.303,77.5,74.0,75.0,77.0,3.33,-0.02,3.41,3.44
789,2017,Diamondbacks,93.0,69.0,3.67,675.0,162.0,2.0,1.0,43.0,92.0,19.0,1441.0,6072.0,1309.0,659.0,588.0,171.0,516.0,45.0,38.0,82.0,5.0,1482.0,9.26,3.22,2.87,1.07,24.4,8.5,15.9,0.237,1.27,0.294,74.2,80.0,87.0,89.0,3.8,-0.12,3.86,3.92
790,2017,Yankees,91.0,71.0,3.75,639.0,162.0,2.0,1.0,36.0,70.0,23.0,1448.2,6078.0,1248.0,660.0,603.0,192.0,504.0,18.0,53.0,83.0,4.0,1560.0,9.69,3.13,3.1,1.19,25.7,8.3,17.4,0.226,1.21,0.28,74.5,85.0,85.0,87.0,3.88,-0.13,3.82,3.78
791,2017,Cubs,92.0,70.0,3.95,693.0,162.0,2.0,1.0,38.0,90.0,19.0,1447.1,6108.0,1294.0,695.0,636.0,194.0,554.0,29.0,66.0,73.0,4.0,1439.0,8.95,3.44,2.6,1.21,23.6,9.1,14.5,0.236,1.28,0.285,74.2,91.0,97.0,95.0,4.2,-0.24,4.1,4.09
792,2017,Brewers,86.0,76.0,4.0,712.0,162.0,1.0,0.0,54.0,101.0,25.0,1445.2,6164.0,1381.0,697.0,642.0,185.0,553.0,45.0,64.0,50.0,2.0,1346.0,8.38,3.44,2.43,1.15,21.8,9.0,12.9,0.249,1.34,0.298,74.8,90.0,95.0,99.0,4.24,-0.24,4.26,4.27
793,2017,Astros,101.0,61.0,4.12,681.0,162.0,1.0,0.0,45.0,91.0,21.0,1446.0,6111.0,1314.0,700.0,662.0,192.0,522.0,17.0,70.0,86.0,4.0,1593.0,9.91,3.25,3.05,1.2,26.1,8.5,17.5,0.238,1.27,0.3,73.7,97.0,89.0,86.0,3.91,0.21,3.77,3.75
794,2017,Pirates,75.0,87.0,4.23,664.0,162.0,2.0,1.0,36.0,82.0,21.0,1440.2,6208.0,1464.0,731.0,677.0,182.0,511.0,32.0,58.0,58.0,2.0,1262.0,7.88,3.19,2.47,1.14,20.3,8.2,12.1,0.26,1.37,0.306,73.2,99.0,99.0,100.0,4.23,0.0,4.33,4.36
795,2017,Mariners,78.0,84.0,4.46,689.0,162.0,1.0,0.0,39.0,93.0,26.0,1440.1,6132.0,1399.0,772.0,713.0,237.0,490.0,28.0,53.0,73.0,7.0,1244.0,7.77,3.06,2.54,1.48,20.3,8.0,12.3,0.25,1.31,0.283,72.7,106.0,109.0,106.0,4.7,-0.25,4.64,4.43
796,2017,Rockies,87.0,75.0,4.51,711.0,162.0,1.0,1.0,47.0,111.0,14.0,1437.2,6177.0,1453.0,757.0,721.0,190.0,532.0,20.0,50.0,69.0,10.0,1270.0,7.95,3.33,2.39,1.19,20.6,8.6,12.0,0.26,1.38,0.305,72.2,90.0,94.0,98.0,4.32,0.19,4.26,4.31
797,2017,Twins,85.0,77.0,4.6,682.0,162.0,6.0,3.0,42.0,82.0,20.0,1436.0,6205.0,1487.0,788.0,734.0,224.0,483.0,37.0,69.0,52.0,8.0,1166.0,7.31,3.03,2.41,1.4,18.8,7.8,11.0,0.263,1.37,0.296,72.5,103.0,106.0,108.0,4.71,-0.11,4.75,4.55
798,2017,Athletics,75.0,87.0,4.67,687.0,162.0,1.0,1.0,35.0,95.0,25.0,1431.0,6167.0,1444.0,826.0,743.0,210.0,502.0,17.0,61.0,84.0,3.0,1202.0,7.56,3.16,2.39,1.32,19.5,8.1,11.4,0.258,1.36,0.294,68.9,109.0,106.0,103.0,4.57,0.11,4.54,4.46
799,2017,Rangers,78.0,84.0,4.7,626.0,162.0,2.0,1.0,29.0,66.0,21.0,1434.1,6211.0,1443.0,816.0,749.0,214.0,559.0,22.0,74.0,63.0,7.0,1107.0,6.95,3.51,1.98,1.34,17.8,9.0,8.8,0.259,1.4,0.289,70.9,103.0,109.0,111.0,4.88,-0.18,4.89,4.8
800,2017,White Sox,67.0,95.0,4.78,682.0,162.0,0.0,0.0,25.0,55.0,15.0,1421.2,6200.0,1384.0,820.0,755.0,242.0,632.0,36.0,68.0,67.0,5.0,1193.0,7.55,4.0,1.89,1.53,19.2,10.2,9.1,0.252,1.42,0.281,72.4,110.0,116.0,114.0,5.17,-0.39,5.01,4.82
801,2017,Orioles,75.0,87.0,4.97,654.0,162.0,1.0,1.0,35.0,58.0,17.0,1441.0,6293.0,1505.0,841.0,796.0,242.0,579.0,21.0,60.0,53.0,6.0,1233.0,7.7,3.62,2.13,1.51,19.6,9.2,10.4,0.266,1.45,0.302,72.2,112.0,109.0,107.0,4.96,0.01,4.72,4.59
802,2017,Reds,68.0,94.0,5.17,666.0,162.0,2.0,1.0,33.0,57.0,14.0,1430.0,6286.0,1442.0,869.0,821.0,248.0,631.0,37.0,77.0,62.0,7.0,1300.0,8.18,3.97,2.06,1.56,20.7,10.0,10.6,0.259,1.45,0.296,71.1,118.0,115.0,108.0,5.08,0.09,4.66,4.56
803,2017,Dodgers,104.0,58.0,3.38,698.0,162.0,2.0,0.0,51.0,97.0,16.0,1444.2,5925.0,1226.0,580.0,543.0,184.0,442.0,33.0,40.0,40.0,10.0,1549.0,9.65,2.75,3.5,1.15,26.1,7.5,18.7,0.225,1.15,0.281,77.8,82.0,87.0,86.0,3.67,-0.29,3.7,3.66
